sampleID,sampleName,Source,Temperature,TEX86,ringIndex,scaledRI,gdgt23ratio,phyloT_order,GTDB_phylum,NCBI_phylum,GTDB_class,NCBI_class,GTDB_order,NCBI_order,GTDB_family,NCBI_family,GTDB_genus,NCBI_genus,GTDB_species,NCBI_species,Strains,experiment_setup,organism_broadClass,organism_broadClass2,organism_broadClass3,fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren_prime,datatype,methaneIndex,gdgtZeroOverZeroCren,BIT,violin_bins
TEXAS_PSM_culture_RR094,Evans_etal_2018_SCM1_Marine_repB_T28_lowNH4_36hr,Evans et al. (2018) GCA,28,0.8333333333333333,3.39939332659252,0.84984833164813,5.724137931034495,7.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrosopumilales,f__Nitrosopumilaceae,f__Nitrosopumilaceae,g__Nitrosopumilus,g__Nitrosopumilus,s__Nitrosopumilus maritimus,s__Nitrosopumilus maritimus,SCM1,Culture-nutrient-lowNH4,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,0.0293225480283114,0.0394337714863499,0.167846309403438,0.0293225480283114,0.73407482305359,0.0,culture,0.24375000000000005,0.03841059602649001,0,Culture-nutrient-lowNH4_Marine mesophile
TEXAS_PSM_culture_RR095,Evans_etal_2018_SCM1_Marine_repB_T28_lowNH4_48hr,Evans et al. (2018) GCA,28,0.8571428571428568,3.5266457680250762,0.8816614420062691,5.818181818181817,7.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrosopumilales,f__Nitrosopumilaceae,f__Nitrosopumilaceae,g__Nitrosopumilus,g__Nitrosopumilus,s__Nitrosopumilus maritimus,s__Nitrosopumilus maritimus,SCM1,Culture-nutrient-lowNH4,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,0.026123301985371,0.026123301985371,0.133751306165099,0.0229885057471264,0.791013584117032,0.0,culture,0.1877682403433475,0.03196930946291567,0,Culture-nutrient-lowNH4_Marine mesophile
TEXAS_PSM_culture_RR096,Evans_etal_2018_SCM1_Marine_repA_T28_highNH4_0hr,Evans et al. (2018) GCA,28,0.7345132743362834,3.2938144329896923,0.8234536082474231,4.3548387096774315,7.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrosopumilales,f__Nitrosopumilaceae,f__Nitrosopumilaceae,g__Nitrosopumilus,g__Nitrosopumilus,s__Nitrosopumilus maritimus,s__Nitrosopumilus maritimus,SCM1,Culture-nutrient-highNH4,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,0.0525773195876289,0.0618556701030928,0.139175257731959,0.0319587628865979,0.714432989690722,0.0,culture,0.2459194776931448,0.0685483870967742,0,Culture-nutrient-highNH4_Marine mesophile
TEXAS_PSM_culture_RR097,Evans_etal_2018_SCM1_Marine_repA_T28_highNH4_12hr,Evans et al. (2018) GCA,28,0.729591836734694,3.2897196261682247,0.8224299065420562,3.931034482758625,7.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrosopumilales,f__Nitrosopumilaceae,f__Nitrosopumilaceae,g__Nitrosopumilus,g__Nitrosopumilus,s__Nitrosopumilus maritimus,s__Nitrosopumilus maritimus,SCM1,Culture-nutrient-highNH4,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,0.0695742471443406,0.0550363447559709,0.118380062305296,0.0301142263759086,0.726895119418484,0.0,culture,0.21875,0.08735332464146023,0,Culture-nutrient-highNH4_Marine mesophile
TEXAS_PSM_culture_RR098,Evans_etal_2018_SCM1_Marine_repA_T28_highNH4_24hr,Evans et al. (2018) GCA,28,0.7157894736842102,3.1571279916753383,0.7892819979188346,3.8571428571428488,7.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrosopumilales,f__Nitrosopumilaceae,f__Nitrosopumilaceae,g__Nitrosopumilus,g__Nitrosopumilus,s__Nitrosopumilus maritimus,s__Nitrosopumilus maritimus,SCM1,Culture-nutrient-highNH4,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,0.105098855359001,0.0561914672216441,0.112382934443288,0.0291363163371488,0.697190426638918,0.0,culture,0.22093023255813926,0.1309987029831387,0,Culture-nutrient-highNH4_Marine mesophile
TEXAS_PSM_culture_RR099,Evans_etal_2018_SCM1_Marine_repA_T28_highNH4_36hr,Evans et al. (2018) GCA,28,0.720588235294118,3.0980187695516155,0.7745046923879039,3.0833333333333375,7.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrosopumilales,f__Nitrosopumilaceae,f__Nitrosopumilaceae,g__Nitrosopumilus,g__Nitrosopumilus,s__Nitrosopumilus maritimus,s__Nitrosopumilus maritimus,SCM1,Culture-nutrient-highNH4,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,0.113660062565172,0.059436913451512,0.115745568300313,0.0375391032325339,0.673618352450469,0.0,culture,0.24000000000000024,0.1443708609271523,0,Culture-nutrient-highNH4_Marine mesophile
TEXAS_PSM_culture_RR100,Evans_etal_2018_SCM1_Marine_repA_T28_highNH4_48hr,Evans et al. (2018) GCA,28,0.6545454545454543,3.0031185031185044,0.7507796257796261,2.8918918918918832,7.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrosopumilales,f__Nitrosopumilaceae,f__Nitrosopumilaceae,g__Nitrosopumilus,g__Nitrosopumilus,s__Nitrosopumilus maritimus,s__Nitrosopumilus maritimus,SCM1,Culture-nutrient-highNH4,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,0.124740124740125,0.079002079002079,0.111226611226611,0.0384615384615385,0.646569646569647,0.0,culture,0.26128266033254127,0.16172506738544493,0,Culture-nutrient-highNH4_Marine mesophile
TEXAS_PSM_culture_RR101,Evans_etal_2018_SCM1_Marine_repA_T28_highNH4_72hr,Evans et al. (2018) GCA,28,0.6199095022624435,2.9543094496365514,0.7385773624091378,3.4193548387096873,7.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrosopumilales,f__Nitrosopumilaceae,f__Nitrosopumilaceae,g__Nitrosopumilus,g__Nitrosopumilus,s__Nitrosopumilus maritimus,s__Nitrosopumilus maritimus,SCM1,Culture-nutrient-highNH4,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,0.132917964693666,0.0872274143302181,0.110072689511942,0.0321910695742471,0.637590861889927,0.0,culture,0.264670658682635,0.17250673854447487,0,Culture-nutrient-highNH4_Marine mesophile
TEXAS_PSM_culture_RR102,Evans_etal_2018_SCM1_Marine_repB_T28_highNH4_12hr,Evans et al. (2018) GCA,28,0.7568807339449544,3.2883625128733263,0.8220906282183316,2.9285714285714337,7.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrosopumilales,f__Nitrosopumilaceae,f__Nitrosopumilaceae,g__Nitrosopumilus,g__Nitrosopumilus,s__Nitrosopumilus maritimus,s__Nitrosopumilus maritimus,SCM1,Culture-nutrient-highNH4,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,0.062821833161689,0.0545829042224511,0.126673532440783,0.043254376930999,0.712667353244078,0.0,culture,0.2395604395604399,0.08100929614873843,0,Culture-nutrient-highNH4_Marine mesophile
TEXAS_PSM_culture_RR103,Evans_etal_2018_SCM1_Marine_repB_T28_highNH4_24hr,Evans et al. (2018) GCA,28,0.7577319587628868,3.2934010152284254,0.8233502538071064,3.7419354838709715,7.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrosopumilales,f__Nitrosopumilaceae,f__Nitrosopumilaceae,g__Nitrosopumilus,g__Nitrosopumilus,s__Nitrosopumilus maritimus,s__Nitrosopumilus maritimus,SCM1,Culture-nutrient-highNH4,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,0.0741116751269036,0.0477157360406091,0.117766497461929,0.0314720812182741,0.728934010152284,0.0,culture,0.2127192982456141,0.09228824273072068,0,Culture-nutrient-highNH4_Marine mesophile
TEXAS_PSM_culture_RR104,Evans_etal_2018_SCM1_Marine_repB_T28_highNH4_36hr,Evans et al. (2018) GCA,28,0.7243243243243241,3.299586776859502,0.8248966942148755,2.8285714285714234,7.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrosopumilales,f__Nitrosopumilaceae,f__Nitrosopumilaceae,g__Nitrosopumilus,g__Nitrosopumilus,s__Nitrosopumilus maritimus,s__Nitrosopumilus maritimus,SCM1,Culture-nutrient-highNH4,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,0.0754132231404959,0.0526859504132231,0.102272727272727,0.0361570247933884,0.733471074380165,0.0,culture,0.2067039106145249,0.0932311621966795,0,Culture-nutrient-highNH4_Marine mesophile
TEXAS_PSM_culture_RR105,Evans_etal_2018_SCM1_Marine_repB_T28_highNH4_48hr,Evans et al. (2018) GCA,28,0.6857142857142862,3.1864057672502577,0.7966014418125644,3.500000000000012,7.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrosopumilales,f__Nitrosopumilaceae,f__Nitrosopumilaceae,g__Nitrosopumilus,g__Nitrosopumilus,s__Nitrosopumilus maritimus,s__Nitrosopumilus maritimus,SCM1,Culture-nutrient-highNH4,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,0.0865087538619979,0.0679711637487127,0.115345005149331,0.0329557157569516,0.697219361483007,0.0,culture,0.23675310033821917,0.11038107752956634,0,Culture-nutrient-highNH4_Marine mesophile
TEXAS_PSM_culture_RR001,Elling2017_culture_ThAOA_totalGDGTs_Nitrosocaldus yellowstonii,Elling et al. (2017) Environmnental Microbiology,72,0.6128838934207522,3.129260052792967,0.7823150131982417,1.8857473288732296,25.1,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Ca. Nitrosocaldales,f__Nitrosocaldaceae,f__Ca. Nitrosocaldaceae,g__Nitrosocaldus,g__Ca. Nitrosocaldus,,,HL72,culture-temperature,Terrestrial thermophile,HWCG-III,HWCG-III-Nitrosocaldus,0.166030719567944,0.0509358973571867,0.0212660593728863,0.0112772581179225,0.702391450185513,0.048098615398547,culture,0.1000986688679316,0.19118664326024717,0,culture-temperature_Terrestrial thermophile
TEXAS_PSM_culture_RR002,Elling2017_culture_ThAOA_totalGDGTs_Nitrososphaera gargensis Ga9.2_35degC_pH7.8_stationaryPhase,Elling et al. (2017) Environmnental Microbiology,35,0.9205754766303345,3.640752710030312,0.910188177507578,0.9078668351866823,15.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrososphaerales,f__Nitrososphaeraceae,f__Nitrososphaeraceae,g__Nitrososphaera,g__Nitrososphaera,,,Ga9.2,culture-temperature,Terrestrial thermophile,Group 1.1b,Group 1.1b-Nitrososphaera,0.0324434001327038,0.0343853842277909,0.0407281070398921,0.0448613226757174,0.534625021949592,0.312956763974304,culture,0.12399772164218129,0.05721249653361133,0,culture-temperature_Terrestrial thermophile
TEXAS_PSM_culture_RR003,Elling2017_culture_ThAOA_totalGDGTs_Nitrososphaera gargensis Ga9.2_46degC_pH7.8_stationaryPhase,Elling et al. (2017) Environmnental Microbiology,46,0.9663104993439624,3.8947592736876118,0.9736898184219029,0.29901637370689593,15.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrososphaerales,f__Nitrososphaeraceae,f__Nitrososphaeraceae,g__Nitrososphaera,g__Nitrososphaera,,,Ga9.2,culture-temperature,Terrestrial thermophile,Group 1.1b,Group 1.1b-Nitrososphaera,0.0135413151623425,0.0117098379657498,0.00298373151615479,0.00997848873346155,0.638877458113502,0.32290916850879,culture,0.025010736480490743,0.020755557192737608,0,culture-temperature_Terrestrial thermophile
TEXAS_PSM_culture_RR004,Pearson2008_027_Pure Cultures-Acidilobus saccharovorans 345-15_T82_pH3.5,Pearson et al. (2008) Applied and Environmental Microbiology,82,1.0,3.0,0.75,0.0,21.0,p__Thermoproteota,p__Thermoproteota,c__Thermoprotei_A,c__Thermoprotei,o__Sulfolobales,o__Acidilobales,f__Acidilobaceae,f__Acidilobaceae,g__Acidilobus,g__Acidilobus,s_Acidilobus saccharovorans,s_Acidilobus saccharovorans,345-15,culture-temperature,Terrestrial thermoacidophile,Acidilobaceae,Acidilobaceae,0.0,0.0,0.0,1.0,0.0,0.0,culture,1.0,,0,culture-temperature_Terrestrial thermoacidophile
TEXAS_PSM_culture_RR005,Pearson2008_028_Pure Cultures-Metallosphaera sedula DSM 5348_T75_[H4.5,Pearson et al. (2008) Applied and Environmental Microbiology,75,0.7619047619047621,1.942857142857143,0.48571428571428577,0.9200000000000016,18.0,p__Thermoproteota,p__Thermoproteota,c__Thermoprotei_A,c__Thermoprotei,o__Sulfolobales,o__Sulfolobales,f__Sulfolobaceae,f__Sulfolobaceae,g__Metallosphaera,g__Metallosphaera,,,DSM 5348,culture-temperature,Terrestrial thermoacidophile,Sulfolobaceae,Sulfolobaceae,0.1,0.214285714285714,0.328571428571429,0.357142857142857,0.0,0.0,culture,1.0,1.0,0,culture-temperature_Terrestrial thermoacidophile
TEXAS_PSM_culture_RR006,Pearson2008_029_Pure Cultures-Sulfolobus solfataricus P2_T85_pH4.5,Pearson et al. (2008) Applied and Environmental Microbiology,85,0.9473684210526315,2.6842105263157903,0.6710526315789476,0.28571428571428614,19.0,p__Thermoproteota,p__Thermoproteota,c__Thermoprotei_A,c__Thermoprotei,o__Sulfolobales,o__Sulfolobales,f__Sulfolobaceae,f__Sulfolobaceae,g__Saccharolobus,g__Saccharolobus,,,P2,culture-temperature,Terrestrial thermoacidophile,Sulfolobaceae,Sulfolobaceae,0.0,0.0526315789473684,0.210526315789474,0.736842105263158,0.0,0.0,culture,1.0,,0,culture-temperature_Terrestrial thermoacidophile
TEXAS_PSM_culture_RR007,Pearson2008_030_Pure Cultures-Vulcanisaeta moutnovskia 768-28_T85_pH4.5,Pearson et al. (2008) Applied and Environmental Microbiology,85,0.8695652173913044,2.111111111111112,0.527777777777778,0.42857142857142766,23.0,p__Thermoproteota,p__Thermoproteota,c__Thermoprotei,c__Thermoprotei,o__Thermoproteales,o__Thermoproteales,f__Thermocladiaceae,f__Thermoproteaceae,g__Vulcanisaeta,g__Vulcanisaeta,,,768-28,culture-temperature,Terrestrial hyperthermophilic,Thermoproteaceae,Thermoproteaceae,0.148148148148148,0.111111111111111,0.222222222222222,0.518518518518519,0.0,0.0,culture,1.0,1.0,0,culture-temperature_Terrestrial hyperthermophilic
TEXAS_PSM_culture_RR008,Pearson2008_034_Pure Cultures-Thermoproteus uzoniensis Z-605_T85_5.5,Pearson et al. (2008) Applied and Environmental Microbiology,85,0.8749999999999999,1.8095238095238102,0.45238095238095255,0.7500000000000007,22.0,p__Thermoproteota,p__Thermoproteota,c__Thermoprotei,c__Thermoprotei,o__Thermoproteales,o__Thermoproteales,f__Thermoproteaceae,f__Thermoproteaceae,g__Thermoproteus,g__Thermoproteus,,,DSM 5263; Z-605 (768-20),culture-temperature,Terrestrial thermoacidophile,Thermoproteaceae,Thermoproteaceae,0.238095238095238,0.0952380952380953,0.285714285714286,0.380952380952381,0.0,0.0,culture,1.0,1.0,0,culture-temperature_Terrestrial thermoacidophile
TEXAS_PSM_culture_RR009,Pearson2008_032_Pure Cultures-Desulfurococcus fermentans Z-1312_T85_pH6.0,Pearson et al. (2008) Applied and Environmental Microbiology,85,0.830508474576271,2.029411764705881,0.5073529411764702,0.633333333333333,20.0,p__Thermoproteota,p__Thermoproteota,c__Thermoprotei_A,c__Thermoprotei,o__Sulfolobales,o__Desulfurococcales,f__Desulfurococcaceae,f__Desulfurococcaceae,g__Desulfurococcus,g__Desulfurococcus,,,DSM 16532,culture-temperature,Terrestrial hyperthermophilic,Desulfurococcaceae,Desulfurococcaceae,0.132352941176471,0.147058823529412,0.279411764705882,0.441176470588235,0.0,0.0,culture,1.0,1.0,0,culture-temperature_Terrestrial hyperthermophilic
TEXAS_PSM_culture_RR010,Pearson2008_033_Pure Cultures-Desulfurococcus amylolyticus Z-533_T85_6.5,Pearson et al. (2008) Applied and Environmental Microbiology,85,0.8378378378378383,1.9555555555555557,0.48888888888888893,0.5499999999999984,20.0,p__Thermoproteota,p__Thermoproteota,c__Thermoprotei_A,c__Thermoprotei,o__Sulfolobales,o__Desulfurococcales,f__Desulfurococcaceae,f__Desulfurococcaceae,g__Desulfurococcus,g__Desulfurococcus,,,Z-533 (or DSM 3822),culture-temperature,Terrestrial hyperthermophilic,Desulfurococcaceae,Desulfurococcaceae,0.177777777777778,0.133333333333333,0.244444444444444,0.444444444444445,0.0,0.0,culture,1.0,1.0,0,culture-temperature_Terrestrial hyperthermophilic
TEXAS_PSM_culture_RR011,Pitcher2010_001_ThAOA cultures-Ca. Nitrososphaera gargensis-Ga9.2_46a,Pitcher et al. (2010) ISME,46,0.9944418712366837,3.9840812089052973,0.9960203022263243,0.4687499999999999,15.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrososphaerales,f__Nitrososphaeraceae,f__Nitrososphaeraceae,g__Nitrososphaera,g__Nitrososphaera,,,Ga9.2,culture-temperature,Terrestrial thermophile,Group 1.1b,Group 1.1b-Nitrososphaera,0.00115353558657285,0.00138424270388741,0.00173030337985927,0.00369131387703311,0.74979813127235,0.242242473180298,culture,0.0068137198290795665,0.0015360983102918639,0,culture-temperature_Terrestrial thermophile
TEXAS_PSM_culture_RR012,Pitcher2010_002_ThAOA cultures-Ca. Nitrososphaera gargensis-Ga9.2_42,Pitcher et al. (2010) ISME,42,0.9852998065764024,3.9541872438793737,0.9885468109698434,0.469999999999999,15.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrososphaerales,f__Nitrososphaeraceae,f__Nitrososphaeraceae,g__Nitrososphaera,g__Nitrososphaera,,,Ga9.2,culture-temperature,Terrestrial thermophile,Group 1.1b,Group 1.1b-Nitrososphaera,0.00336240411894505,0.00399285489124724,0.00493853104970054,0.0105075128717033,0.725018388147526,0.252180308920878,culture,0.01950448075909334,0.004616272360069246,0,culture-temperature_Terrestrial thermophile
TEXAS_PSM_culture_RR013,Pitcher2010_003_ThAOA cultures-Ca. Nitrososphaera gargensis-Ga9.2_50,Pitcher et al. (2010) ISME,50,0.9940036900369004,3.983547613859229,0.9958869034648072,0.4473684210526317,15.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrososphaerales,f__Nitrososphaeraceae,f__Nitrososphaeraceae,g__Nitrososphaera,g__Nitrososphaera,,,Ga9.2,culture-temperature,Terrestrial thermophile,Group 1.1b,Group 1.1b-Nitrososphaera,0.00108956199607758,0.00141643059490085,0.00185225539333188,0.00414033558509479,0.762693397254304,0.228808019176291,culture,0.007417102966841183,0.0014265335235378069,0,culture-temperature_Terrestrial thermophile
TEXAS_PSM_culture_RR014,Pitcher2010_004_ThAOA cultures-Ca. Nitrososphaera gargensis-Ga9.2_46,Pitcher et al. (2010) ISME,46,0.9928897917724734,3.9808984789529545,0.9952246197382386,0.44736842105263036,15.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrososphaerales,f__Nitrososphaeraceae,f__Nitrososphaeraceae,g__Nitrososphaera,g__Nitrososphaera,,,Ga9.2,culture-temperature,Terrestrial thermophile,Group 1.1b,Group 1.1b-Nitrososphaera,0.0014149274849664,0.00165074873246079,0.00200448060370239,0.00448060370239359,0.766419054356798,0.224030185119679,culture,0.008147360963513987,0.0018427518427518474,0,culture-temperature_Terrestrial thermophile
TEXAS_PSM_culture_RR015,SinningheDamste2012_Nitrososphaera viennensis EN76_T37_pH7.5,Sinninghe Damste et al. (2012) AEM,37,0.9915966386554621,3.9659090909090917,0.9914772727272729,0.4000000000000009,16.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrosopumilales,f__Nitrososphaeraceae,f__Nitrosopumilaceae,g__Nitrososphaera,g__Nitrososphaera,s__Nitrososphaera viennensis,s__Nitrososphaera viennensis,EN76,culture-temperature,Soil mesophile,Group 1.1b,Group 1.1b-Nitrososphaera,0.00378787878787879,0.00252525252525253,0.00252525252525253,0.00631313131313131,0.695707070707071,0.289141414141414,culture,0.011406844106463884,0.005415162454873647,0,culture-temperature_Soil mesophile
TEXAS_PSM_culture_RR016,Jung2016_Ca_Nitrosocosmicus oleophilus MY3_culture_T30,Jung et al. (2016) Environmental Microbiology Reports,30,0.320388349514563,1.9425403225806464,0.4856350806451616,1.4705882352941184,17.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrososphaerales,f__Nitrososphaeraceae,f__Nitrososphaeraceae,g__Nitrosocosmicus,g__Nitrosocosmicus,,,MY3,culture-temperature,Terrestrial mesophile,Group 1.1b,Group 1.1b-Nitrososphaera,0.252016129032258,0.282258064516129,0.0756048387096774,0.0514112903225806,0.332661290322581,0.00604838709677419,culture,0.5471698113207544,0.4310344827586204,0,culture-temperature_Terrestrial mesophile
TEXAS_PSM_culture_RR017,Boyd2011_Acidilobus_sulfurireducens_culture_T65_pH3_IonicStrength44.9,Boyd et al. (2011) Extremophiles,65,0.8928571428571428,3.7747747747747753,0.9436936936936938,0.7272727272727258,25.1,p__Thermoproteota,p__Thermoproteota,c__Thermoprotei_A,c__Thermoprotei,o__Sulfolobales,o__Acidilobales,f__Acidilobaceae,f__Acidilobaceae,g__Acidilobus,g__Acidilobus,s__Acidilobus sp003431325,s__Acidilobus sp. 7A ,7A,culture-temperature,Hyperthermophilic,Acidilobaceae,Acidilobaceae,0.036036036036036,0.00675675675675676,0.018018018018018,0.0247747747747748,0.900900900900901,0.0135135135135135,culture,0.0514018691588785,0.03846153846153842,0,culture-temperature_Hyperthermophilic
TEXAS_PSM_culture_RR018,Boyd2011_Acidilobus_sulfurireducens_culture_T70_pH3_IonicStrength44.9,Boyd et al. (2011) Extremophiles,70,0.7391304347826088,3.5609756097560963,0.8902439024390241,0.8333333333333334,25.1,p__Thermoproteota,p__Thermoproteota,c__Thermoprotei_A,c__Thermoprotei,o__Sulfolobales,o__Acidilobales,f__Acidilobaceae,f__Acidilobaceae,g__Acidilobus,g__Acidilobus,s__Acidilobus sp003431325,s__Acidilobus sp. 7A ,7A,culture-temperature,Hyperthermophilic,Acidilobaceae,Acidilobaceae,0.0682926829268293,0.0292682926829268,0.024390243902439,0.0292682926829268,0.819512195121951,0.0292682926829268,culture,0.08900523560209418,0.07692307692307698,0,culture-temperature_Hyperthermophilic
TEXAS_PSM_culture_RR019,Boyd2011_Acidilobus_sulfurireducens_culture_T75_pH3_IonicStrength44.9,Boyd et al. (2011) Extremophiles,75,0.8076923076923076,3.5495207667731616,0.8873801916932904,0.7999999999999994,25.1,p__Thermoproteota,p__Thermoproteota,c__Thermoprotei_A,c__Thermoprotei,o__Sulfolobales,o__Acidilobales,f__Acidilobaceae,f__Acidilobaceae,g__Acidilobus,g__Acidilobus,s__Acidilobus sp003431325,s__Acidilobus sp. 7A ,7A,culture-temperature,Hyperthermophilic,Acidilobaceae,Acidilobaceae,0.0798722044728435,0.0159744408945687,0.0255591054313099,0.0319488817891374,0.837060702875399,0.00958466453674121,culture,0.07986111111111116,0.08710801393728232,0,culture-temperature_Hyperthermophilic
TEXAS_PSM_culture_RR020,Boyd2011_Acidilobus_sulfurireducens_culture_T81_pH3_IonicStrength44.9,Boyd et al. (2011) Extremophiles,81,0.7916666666666663,3.250000000000001,0.8125000000000002,1.5,25.1,p__Thermoproteota,p__Thermoproteota,c__Thermoprotei_A,c__Thermoprotei,o__Sulfolobales,o__Acidilobales,f__Acidilobaceae,f__Acidilobaceae,g__Acidilobus,g__Acidilobus,s__Acidilobus sp003431325,s__Acidilobus sp. 7A ,7A,culture-temperature,Hyperthermophilic,Acidilobaceae,Acidilobaceae,0.135135135135135,0.0337837837837838,0.0405405405405405,0.027027027027027,0.702702702702703,0.0608108108108108,culture,0.1171874999999999,0.161290322580645,0,culture-temperature_Hyperthermophilic
TEXAS_PSM_culture_RR021,Boyd2011_Acidilobus_sulfurireducens_culture_T81_pH4_IonicStrength43.1,Boyd et al. (2011) Extremophiles,81,1.0,3.006309148264983,0.7515772870662457,0.0,25.1,p__Thermoproteota,p__Thermoproteota,c__Thermoprotei_A,c__Thermoprotei,o__Sulfolobales,o__Acidilobales,f__Acidilobaceae,f__Acidilobaceae,g__Acidilobus,g__Acidilobus,s__Acidilobus sp003431325,s__Acidilobus sp. 7A ,7A,culture-pH,Hyperthermophilic,Acidilobaceae,Acidilobaceae,0.236593059936909,0.0,0.0,0.0473186119873817,0.706624605678233,0.00946372239747634,culture,0.06198347107438019,0.25083612040133824,0,culture-pH_Hyperthermophilic
TEXAS_PSM_culture_RR022,Boyd2011_Acidilobus_sulfurireducens_culture_T81_pH5.0_IonicStrength43.1,Boyd et al. (2011) Extremophiles,81,1.0,2.701986754966888,0.675496688741722,,25.1,p__Thermoproteota,p__Thermoproteota,c__Thermoprotei_A,c__Thermoprotei,o__Sulfolobales,o__Acidilobales,f__Acidilobaceae,f__Acidilobaceae,g__Acidilobus,g__Acidilobus,s__Acidilobus sp003431325,s__Acidilobus sp. 7A ,7A,culture-pH,Hyperthermophilic,Acidilobaceae,Acidilobaceae,0.324503311258278,0.0,0.0,0.0,0.642384105960265,0.033112582781457,culture,0.0,0.3356164383561643,0,culture-pH_Hyperthermophilic
TEXAS_PSM_culture_RR023,Feyhl-Buska2016_Picrophilus torridus_culture-C-GDGT_T53_pH0.7_growthLog,Feyhl-Buska et al. (2016) Frontiers in Microbiology,53,0.8128190584231427,1.1086905871388635,0.27717264678471587,4.036906854130057,24.0,p__Thermoplasmatota,p__Ca. Thermoplasmatota,c__Thermoplasmata,c__Thermoplasmata,o__Thermoplasmatales,o__Thermoplasmatales,f__Thermoplasmataceae,f__Picrophilaceae,g__Picrophilus,g__Picrophilus,,,DSM 9790,culture-temperature,Thermoacidophile,Picrophilaceae,Picrophilaceae,0.514794967381174,0.0768872320596458,0.267590866728798,0.0662861136999068,0.0744408201304753,0.0,culture,0.846578631452581,0.8736654804270463,0,culture-temperature_Thermoacidophile
